Q_MW,x_f_m,objective,evidence_label
37.0,45.5,215.47153850498415,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,46.0,161.30632324676958,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,46.5,117.59830151789643,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,47.0,82.64400213122447,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,47.5,55.0967889345566,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,48.0,33.91518428663292,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,48.5,18.32188081307741,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,49.0,7.771897396329684,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,49.5,1.9286471208882745,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,50.0,0.6469508661609352,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,50.5,3.9622594583182904,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,51.0,12.085547450721027,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,51.5,25.403519299407606,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,52.0,44.48392966651037,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,52.5,70.0859688720889,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,53.0,103.17580666069344,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,53.5,144.94752661886028,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,54.0,196.84982369649188,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,54.5,147.65892706738137,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,55.0,114.4084215246209,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,55.5,96.64792120927945,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,56.0,92.11097965999919,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,56.5,99.07750248677182,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,57.0,116.29690294274198,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,57.5,142.92780654941205,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,58.0,178.49194969883004,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,58.5,222.84040151118782,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,59.0,276.1306522506091,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,59.5,338.8134693562808,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,60.0,411.6287356075758,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,40.0,289.5130407037056,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,40.5,274.3620149108105,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,41.0,270.18176766184183,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,41.5,276.7539423507261,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,42.0,294.18636410101556,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,42.5,322.9057619819564,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,43.0,363.6595908195828,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,43.5,417.52666441721914,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,44.0,485.9365639497809,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,44.5,383.71632619368444,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,45.0,297.029719910605,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,45.5,226.4577467094678,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,46.0,169.22905590911952,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,46.5,123.10059476655304,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,47.0,86.27401549162677,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,47.5,57.327855831931274,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,48.0,35.16301442744683,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,48.5,18.95950365817254,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,49.0,8.142851185267483,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,49.5,2.3588502607809234,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,50.0,1.455639448862101,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,50.5,5.472334202585762,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,51.0,14.63364388768768,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,51.5,29.350095298986883,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,52.0,50.22365352192388,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,52.5,78.05868847917027,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,53.0,113.87838545633264,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,53.5,158.9468447156295,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,54.0,214.79726311990672,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,54.5,161.32863929153638,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,55.0,124.75957765411634,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,55.5,104.66105480849133,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,56.0,98.63049852584888,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,56.5,104.8426784951483,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,57.0,121.96855640676097,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,57.5,149.1116002056732,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,58.0,185.75907765155267,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,58.5,231.7463552809717,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,59.0,287.23266563543774,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,59.5,352.68718302896224,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
38.0,60.0,428.8845788144753,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,40.0,299.80938618711303,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,40.5,284.38343991673406,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,41.0,280.5437366971702,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,41.5,288.06354869056526,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,42.0,307.05989063193806,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,42.5,337.98587430417683,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,43.0,381.63264872704724,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,43.5,439.14062263568366,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,44.0,512.0199312135503,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,44.5,404.0528739293415,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,45.0,312.5008297745234,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,45.5,237.9975066462742,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,46.0,177.62115341929598,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,46.5,129.0070348878188,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,47.0,90.25935629863713,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,47.5,59.87980663973289,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,48.0,36.7101094810421,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,48.5,19.886456328612255,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,49.0,8.804106674854177,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,49.5,3.0907853662737557,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,50.0,2.587803464643735,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,50.5,7.338083497125447,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,51.0,17.580492420641367,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,51.5,33.75008309863275,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,52.0,56.48402397157017,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,52.5,86.6331625092271,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,53.0,125.27932600380653,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,53.5,173.75861792722563,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,54.0,233.69112379187305,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,54.5,175.78960205337032,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,55.0,135.77462149062254,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,55.5,113.24028616691147,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,56.0,105.64395753556524,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,56.5,111.05218268643361,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,57.0,128.0551216460115,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,57.5,155.69937858667691,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,58.0,193.43661881524775,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,58.5,241.0858916833769,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,59.0,298.80803968278394,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,59.5,367.09097157973054,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
39.0,60.0,446.74492581342236,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,40.0,310.5104236953887,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,40.5,294.81590518996654,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,41.0,291.3398511554974,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,41.5,299.84702790668644,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,42.0,320.46396553915713,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,42.5,353.67093562642987,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,43.0,400.30401339891887,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,43.5,461.5669053489475,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,44.0,539.0525023839798,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,44.5,425.1818659167165,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,45.0,328.63186022910315,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,45.5,250.09081831540283,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,46.0,186.4826157772988,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,46.5,135.3176218816935,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,47.0,94.6000245522555,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,47.5,62.7526413579613,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,48.0,38.556469447418614,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,48.5,21.102738824396514,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,49.0,9.755663865089712,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,49.5,4.124452437366759,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,50.0,4.043442913505833,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,50.5,9.559507341937344,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,51.0,20.92609304958193,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,51.5,38.60348269834521,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,52.0,63.265041015449036,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,52.5,95.8093909622593,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,53.0,137.378628303115,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,53.5,189.38284625364886,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,54.0,253.5314057123907,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,54.5,191.0418153528828,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,55.0,147.45355303413936,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,55.5,122.38561528453971,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,56.0,113.15135668914819,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,56.5,117.70601506062782,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,57.0,134.55659866049342,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,57.5,162.69114169242323,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,58.0,201.52457318991543,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,58.5,250.85901071840289,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,59.0,310.85677439264765,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,59.5,382.02483500858494,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
40.0,60.0,465.20977660441696,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,40.0,321.616153228533,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,40.5,305.65941073050834,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,41.0,302.570111036824,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,41.5,312.1043799990897,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,42.0,334.3985888226728,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,42.5,369.96094594871573,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,43.0,419.67368483519806,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,43.5,484.8055125570105,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,44.0,567.0342774610697,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,44.5,447.1033021558097,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,45.0,345.42281127434427,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,45.5,262.73768171685396,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,46.0,195.81344298312806,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,46.5,142.03235574817742,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,47.0,99.29602025248191,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,47.5,65.94635998661666,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,48.0,40.70209432657653,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,48.5,22.60835114552535,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,49.0,10.997522755974142,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,49.5,5.459851474059948,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,50.0,5.8225577954484,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,50.5,12.136605737021453,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,51.0,24.67044577450954,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,51.5,43.91029409812429,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,52.0,70.56670465356063,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,52.5,105.587373838267,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,53.0,150.17629235425812,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,53.5,205.81952969489913,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,54.0,274.3181088814598,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,54.5,207.08527919007415,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,55.0,159.7963722846669,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,55.5,132.09704216137615,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,56.0,121.15269598659775,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,56.5,124.80417561773096,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,57.0,141.47298745020694,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,57.5,170.08688952291212,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,58.0,210.02294077555564,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,58.5,261.0657123860502,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,59.0,323.37886976502904,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,59.5,397.48877331552586,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
41.0,60.0,484.27913118745965,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,40.0,333.1265747865457,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,40.5,316.91395653835906,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,41.0,314.23451634114974,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,41.5,324.8356049677749,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,42.0,348.86376048248513,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,42.5,386.85590527103415,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,43.0,439.7416630358843,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,43.5,508.8564442598727,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,44.0,595.9652564448197,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,44.5,469.81718264662084,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,45.0,362.87368291024654,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,45.5,275.9380968506276,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,46.0,205.61363503678362,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,46.5,149.15123648727035,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,47.0,104.34734339931636,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,47.5,69.46096252569886,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,48.0,43.14698411851571,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,48.5,24.403293291998757,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,49.0,12.529683347507431,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,49.5,7.096982476353307,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,50.0,7.925148110471428,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,50.5,15.069378682377746,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,51.0,28.813550595424008,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,51.5,49.67051729796993,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,52.0,78.38901488590486,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,52.5,115.96711113724999,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,53.0,163.67231815723574,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,53.5,223.06866825097626,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,54.0,296.0512332990804,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,54.5,223.91999356494415,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,55.0,172.80307924220497,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,55.5,142.37456679742075,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,56.0,129.64797542791385,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,56.5,132.3466643577429,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,57.0,148.80428801515194,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,57.5,177.88662207814357,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,58.0,218.9317215721683,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,58.5,271.7059966863183,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,59.0,336.3743257999279,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,59.5,413.4827865005529,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
42.0,60.0,503.9529895625496,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
43.0,40.0,345.041688369427,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
